 3.25000000e+01 4.00868241e+01 2.53798062e+00
 3.35000000e+01 4.00868241e+01 2.53798062e+00
 3.45000000e+01 4.00868241e+01 2.53798062e+00
 3.55000000e+01 4.00868241e+01 2.53798062e+00
 3.65000000e+01 4.00868241e+01 2.53798062e+00
 3.75000000e+01 4.00868241e+01 2.53798062e+00
 3.85000000e+01 4.00868241e+01 2.53798062e+00
 3.95000000e+01 4.00868241e+01 2.53798062e+00
 4.05000000e+01 4.00868241e+01 2.53798062e+00
 4.15000000e+01 4.00868241e+01 2.53798062e+00
 4.25000000e+01 4.00868241e+01 2.53798062e+00
 4.35000000e+01 4.00868241e+01 2.53798062e+00
 4.45000000e+01 4.00868241e+01 2.53798062e+00
 4.55000000e+01 4.00868241e+01 2.53798062e+00
 4.65000000e+01 4.00868241e+01 2.53798062e+00
 4.75000000e+01 4.00868241e+01 2.53798062e+00
 4.85000000e+01 4.00868241e+01 2.53798062e+00
 4.95000000e+01 4.00868241e+01 2.53798062e+00
 5.05000000e+01 4.00868241e+01 2.53798062e+00
 5.15000000e+01 4.00868241e+01 2.53798062e+00
 5.25000000e+01 4.00868241e+01 2.53798062e+00
 5.35000000e+01 4.00868241e+01 2.53798062e+00
 5.45000000e+01 4.00868241e+01 2.53798062e+00
 5.55000000e+01 4.00868241e+01 2.53798062e+00
 5.65000000e+01 4.00868241e+01 2.53798062e+00
 5.75000000e+01 4.00868241e+01 2.53798062e+00
 5.85000000e+01 4.00868241e+01 2.53798062e+00
 5.95000000e+01 4.00868241e+01 2.53798062e+00
 6.05000000e+01 4.00868241e+01 2.53798062e+00
 6.15000000e+01 4.00868241e+01 2.53798062e+00
 6.25000000e+01 4.00868241e+01 2.53798062e+00
 6.35000000e+01 4.00868241e+01 2.53798062e+00
 6.45000000e+01 4.00868241e+01 2.53798062e+00
 6.55000000e+01 4.00868241e+01 2.53798062e+00
 6.65000000e+01 4.00868241e+01 2.53798062e+00
 6.75000000e+01 4.00868241e+01 2.53798062e+00
 3.25000000e+01 4.02604723e+01 3.52278837e+00
 3.35000000e+01 4.02604723e+01 3.52278837e+00
 3.45000000e+01 4.02604723e+01 3.52278837e+00
 3.55000000e+01 4.02604723e+01 3.52278837e+00
 3.65000000e+01 4.02604723e+01 3.52278837e+00
 3.75000000e+01 4.02604723e+01 3.52278837e+00
 3.85000000e+01 4.02604723e+01 3.52278837e+00
 3.95000000e+01 4.02604723e+01 3.52278837e+00
 4.05000000e+01 4.02604723e+01 3.52278837e+00
 4.15000000e+01 4.02604723e+01 3.52278837e+00
 4.25000000e+01 4.02604723e+01 3.52278837e+00
 4.35000000e+01 4.02604723e+01 3.52278837e+00
 4.45000000e+01 4.02604723e+01 3.52278837e+00
 4.55000000e+01 4.02604723e+01 3.52278837e+00
 4.65000000e+01 4.02604723e+01 3.52278837e+00
 4.75000000e+01 4.02604723e+01 3.52278837e+00
 4.85000000e+01 4.02604723e+01 3.52278837e+00
 4.95000000e+01 4.02604723e+01 3.52278837e+00
 5.05000000e+01 4.02604723e+01 3.52278837e+00
 5.15000000e+01 4.02604723e+01 3.52278837e+00
 5.25000000e+01 4.02604723e+01 3.52278837e+00
 5.35000000e+01 4.02604723e+01 3.52278837e+00
 5.45000000e+01 4.02604723e+01 3.52278837e+00
 5.55000000e+01 4.02604723e+01 3.52278837e+00
 5.65000000e+01 4.02604723e+01 3.52278837e+00
 5.75000000e+01 4.02604723e+01 3.52278837e+00
 5.85000000e+01 4.02604723e+01 3.52278837e+00
 5.95000000e+01 4.02604723e+01 3.52278837e+00
 6.05000000e+01 4.02604723e+01 3.52278837e+00
 6.15000000e+01 4.02604723e+01 3.52278837e+00
 6.25000000e+01 4.02604723e+01 3.52278837e+00
 6.35000000e+01 4.02604723e+01 3.52278837e+00
 6.45000000e+01 4.02604723e+01 3.52278837e+00
 6.55000000e+01 4.02604723e+01 3.52278837e+00
 6.65000000e+01 4.02604723e+01 3.52278837e+00
 6.75000000e+01 4.02604723e+01 3.52278837e+00
 3.25000000e+01 4.04341204e+01 4.50759612e+00
 3.35000000e+01 4.04341204e+01 4.50759612e+00
